,Coach Name,Year,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Avg 2Y Win Pct,Coach Tenure Class
348,Jim Schwartz,2009,43,0,3,0,0,1,8,0,0,,,,0.476612903,0.428225806,0.581451613,,,,0.21875,0.306451613,0.129032258,0.048387097,0.166666667,0,0,0.25,2
349,Jim Thorpe,1920,33,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.495192308,0
350,Jim Thorpe,1921,34,1,0,0,0,0,0,1,0,,,,,,,1,0.769230769,1,0.375,1,0.307692308,1,0.307692308,,,0.354166667,0
351,Jim Thorpe,1922,35,2,0,0,0,0,0,2,0,,,,,,,1,0.734615385,1,,,,,,,,0.212121212,0
352,Jim Tomsula,2010,42,0,7,0,0,9,0,0,0,,,,,,,,,,0.46875,0.451612903,0.451612903,0.274193548,0.666666667,0,0,1,0
353,Jim Tomsula,2015,47,1,7,0,0,14,0,1,1,,,,,,,0.35483871,0.387096774,0.548387097,0.625,0.870967742,0.629032258,0.564516129,0.5,0.5,1,0.3125,0
354,Jim Trimble,1952,34,0,0,0,3,1,0,0,0,,,,,,,,,,0.416666667,0.420454545,0.602272727,0.640151515,0.4,0,0,0.604166667,1
355,Jim Zorn,2008,55,0,6,3,0,10,0,0,0,,,,,,,,,,0.4375,0.322580645,0.451612903,0.516129032,0.166666667,0.5,0,0.375,0
356,Jimmy Conzelman,1921,23,0,0,0,0,0,0,0,0,,,,,,,,,,0.7,1,0.923076923,1,0.769230769,,,0.721428571,0
357,Jimmy Conzelman,1922,24,1,0,0,0,0,0,1,0,,,,,,,1,0.75,1,,,,,,,,0.675595238,0
358,Jimmy Conzelman,1925,27,2,0,0,0,0,0,4,0,,,,,,,1,0.577592879,1,,,,,,,,0.583333333,0
359,Jimmy Conzelman,1927,29,3,0,0,0,0,0,6,0,,,,,,,1,0.661168854,1,0.482371795,1,0.525062657,1,0.525062657,,,0.712662338,1
360,Jimmy Conzelman,1940,42,4,0,0,8,0,0,10,1,,,,,,,1,0.62468111,1,0.136363636,0.166666667,0.111111111,0.222222222,0,0,0,0.295454545,3
361,Jimmy Johnson,1989,46,0,3,6,10,0,0,0,0,,,,,,,,,,0.327083333,0.296296296,0.240740741,0.592592593,0.375,0,0,0.25,2
362,Jimmy Johnson,1996,53,1,3,6,10,0,0,5,0,,,,,,,0.577777778,0.57037037,0.496296296,0.59375,0.48467433,0.785440613,0.80651341,0.75,1,0.5,0.53125,1
363,Jimmy Phelan,1948,55,0,0,0,28,0,0,0,0,,,,,,,,,,0.535714286,0.5,0.642857143,0.5,0.333333333,,,0.416666667,0
364,Jimmy Phelan,1951,58,1,0,0,28,0,0,2,0,,,,,,,0.071428571,0.30952381,0.30952381,0.354166667,0.375,0.305555556,0.083333333,0.333333333,,,0.125,0
365,Jimmy Phelan,1952,59,2,0,0,28,0,0,3,0,,,,,,,0.047619048,0.206349206,0.357864358,,,,,,,,0.083333333,0
366,Jock Sutherland,1940,51,0,0,0,20,0,0,0,0,,,,,,,,,,0.454545455,0.666666667,0.222222222,0.277777778,0.5,,,0.681818182,0
367,Jock Sutherland,1946,57,1,0,0,20,0,0,2,0,,,,,,,0.611111111,0.666666667,0.666666667,0.2,0.222222222,0,0,0,0,0,0.583333333,0
368,Joe Bach,1935,34,0,9,0,1,0,0,0,0,,,,,,,,,,0.265151515,0.2,0.05,0.155555556,0,0,0,0.416666667,0
369,Joe Bach,1952,51,1,9,0,8,7,0,2,1,,,,,,,0,0.125,0.125,0.4375,0.363636364,0.390151515,0.386363636,0.5,0,0,0.458333333,0
370,Joe Brandy,1924,27,0,0,0,4,0,0,0,0,,,,,,,,,,0.291666667,1,0.360681115,1,0.33126935,,,0,0
371,Joe Bugel,1990,50,0,0,0,0,6,9,0,0,0.798353909,0.732510288,0.592592593,,,,,,,0.375,0.166666667,0.222222222,0.444444444,0.25,0,0,0.28125,1
372,Joe Bugel,1997,57,1,0,0,0,6,11,4,1,0.781725299,0.702774875,0.556948798,,,,0.305555556,0.287037037,0.268518519,0.46875,0.396551724,0.672413793,0.74137931,0.125,0,0,0.25,0
373,Joe Collier,1966,34,0,0,0,0,4,0,0,0,,,,,,,,,,0.803571429,0.571428571,0.928571429,0.571428571,1,1,1,0.482142857,1
374,Joe Gibbs,1981,41,0,9,0,0,5,3,0,0,0.617283951,0.654320988,0.444444444,,,,,,,0.5,0.944444444,0.574074074,0.5,0.5,0,0,0.694444444,3
375,Joe Kuharich,1952,35,0,1,0,4,1,0,0,0,,,,,,,,,,0.333333333,0.522727273,0.303030303,0.397727273,0.1,0,0,0.333333333,0
376,Joe Kuharich,1954,37,1,1,0,4,1,0,1,0,,,,,,,0.363636364,0.181818182,0.454545455,0.4375,0.318181818,0.409090909,0.454545455,0.4,0,0,0.458333333,2
377,Joe Kuharich,1964,47,2,1,0,8,1,0,6,1,,,,,,,0.303030303,0.363636364,0.393939394,0.232142857,0.153846154,0.192307692,0.269230769,0,0,0,0.392857143,2
378,Joe Philbin,2012,51,0,9,8,0,3,5,0,0,0.851612903,0.883870968,0.851612903,,,,,,,0.40625,0.161290323,0.451612903,0.5,0.333333333,0,0,0.46875,1
379,Joe Schmidt,1967,35,0,0,0,0,1,0,0,0,,,,,,,,,,0.392857143,0.417582418,0.225274725,0.335164835,0.166666667,0,0,0.392857143,2
380,Joe Stydahar,1950,38,0,0,0,0,3,0,0,0,,,,,,,,,,0.645833333,0.555555556,0.777777778,0.777777778,0.75,0.5,0,0.708333333,1
381,Joe Stydahar,1953,41,1,0,0,0,3,0,3,0,,,,,,,0.909090909,0.911616162,0.558080808,0.291666667,0.5,0.227272727,0.454545455,0.1,0,0,0.145833333,0
382,Joe Thomas,1974,53,0,4,0,0,3,0,0,0,,,,,,,,,,0.321428571,0.56,0.28,0.24,0.25,0,0,0.181818182,0
383,Joe Vitt,2005,51,0,0,0,0,26,0,0,0,,,,,,,,,,0.625,0.403225806,0.580645161,0.709677419,0.833333333,1,0.5,0.363636364,0
384,Joe Vitt,2012,58,1,0,0,0,32,0,1,1,,,,,,,0.322580645,0.35483871,0.129032258,0.75,0.35483871,0.903225806,0.935483871,0.833333333,1,0.5,0.5,0
385,Joe Walton,1983,48,0,0,0,0,6,8,0,0,0.532407407,0.496851852,0.65962963,,,,,,,0.661458333,0.833333333,0.833333333,0.814814815,0.75,1,1,0.4375,2
386,Joey Sternaman,1923,23,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.571428571,0
387,John Armstrong,1924,27,0,0,0,0,0,0,0,0,,,,,,,,,,0.540178571,1,0.815789474,1,0.592879257,,,0.666666667,0
388,John Fassel,2016,42,0,4,0,0,1,0,0,0,,,,,,,,,,0.40625,0.5,0.387096774,0.129032258,0.166666667,0,0,0,0
389,John Fox,2002,47,0,6,3,0,5,7,0,0,,,,0.592610837,0.631435869,0.503174603,,,,0.25,0.6,0.216666667,0.083333333,0.25,0,0,0.5625,3
390,John Fox,2011,56,1,6,3,0,5,7,9,0,,,,0.592610837,0.631435869,0.503174603,0.451612903,0.483870968,0.562724014,0.375,0.483870968,0.274193548,0.419354839,0.333333333,0,0,0.65625,1
392,John Harbaugh,2008,46,0,5,9,0,1,0,0,0,,,,,,,,,,0.5625,0.5,0.564516129,0.677419355,0.5,0.5,0,0.625,3
393,John Mackovic,1983,40,0,3,7,3,2,0,0,0,,,,,,,,,,0.447916667,0.777777778,0.555555556,0.37037037,0.375,0,0,0.4375,1
394,John Madden,1969,33,0,0,3,2,2,0,0,0,,,,,,,,,,0.892857143,0.645833333,1,0.944444444,1,1,1,0.767857143,3
395,John Mazur,1971,41,0,0,0,0,7,2,0,0,0.2,0.266666667,0.58,,,,,,,0.214285714,0.353333333,0.166666667,0.055555556,0.25,0,0,0.325396825,0
396,John McKay,1976,53,0,0,0,16,0,0,0,0,,,,,,,,,,,,,,,0,0,0.071428571,3
397,John McVay,1976,45,0,0,0,8,0,0,0,0,,,,,,,,,,0.25,0.16,0.18,0.14,0.125,0,0,0.392857143,1
398,John Michelosen,1948,32,0,2,0,0,4,0,0,0,,,,,,,,,,0.583333333,0.555555556,0.5,0.277777778,0.75,0.5,0,0.4375,1
399,John North,1973,52,0,0,0,0,8,0,0,0,,,,,,,,,,0.267857143,0.6,0.18,0.16,0,0,0,0.357142857,1
400,John Ralston,1972,45,0,0,0,13,0,0,0,0,,,,,,,,,,0.357142857,0.38,0.36,0.64,0,0,0,0.464285714,2
401,John Rauch,1966,39,0,0,0,0,3,0,0,0,,,,,,,,,,0.517857143,0.428571429,0.428571429,0.428571429,0.5,0,0,0.767857143,1
402,John Rauch,1969,42,1,0,0,0,3,0,3,0,,,,,,,0.921296296,0.833333333,0.597222222,0.196428571,0.347222222,0.243055556,0.25,0.25,0,0,0.267857143,0
403,John Robinson,1983,48,0,0,3,7,1,0,0,0,,,,,,,,,,0.298611111,0.148148148,0.222222222,0.240740741,0.166666667,0,0,0.59375,3
404,John Sandusky,1972,47,0,0,0,0,13,0,0,0,,,,,,,,,,0.767857143,0.64,0.9,0.8,0.875,1,2,0.444444444,0
405,John Whelchel,1949,51,0,0,0,2,0,0,0,0,,,,,,,,,,0.458333333,0.277777778,0.444444444,0.722222222,0.5,0,0,0.5,0
406,Johnny Blood,1937,34,0,0,0,0,0,0,0,0,,,,,,,,,,0.416666667,0.125,0.125,0,0.625,0,0,0.272727273,1
407,Johnny Bryan,1925,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.546474359,1,0.574303406,1,0.623839009,,,0.111111111,0
408,Johnny Murphy,1924,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.05,1,0.117647059,1,0.114551084,,,0,0
409,Jon Gruden,1998,35,0,3,0,0,2,3,0,0,0.643678161,0.471264368,0.333333333,,,,,,,0.34375,0.362068966,0.431034483,0.396551724,0.25,0,0,0.5,1
410,Jon Gruden,2002,39,1,3,0,0,2,3,4,0,0.643678161,0.471264368,0.333333333,,,,0.72183908,0.694252874,0.576724138,0.59375,0.95,0.8,0.466666667,0.625,1,0,0.59375,2
412,Josh McDaniels,2009,33,0,0,0,0,2,3,0,0,0.849462366,0.860215054,0.76344086,,,,,,,0.46875,0.322580645,0.258064516,0.564516129,0.666666667,0,0,0.375,0
413,June Jones,1994,41,0,1,0,0,4,3,0,0,0.679012346,0.691358025,0.358024691,,,,,,,0.375,0.092592593,0.203703704,0.240740741,0.333333333,0,0,0.5,1
414,June Jones,1998,45,1,1,0,0,4,3,3,0,0.679012346,0.691358025,0.358024691,,,,0.200510856,0.245636441,0.433801618,0.375,0.448275862,0.137931034,0.068965517,0.25,0,0,0.3,0
415,Kay Stephenson,1983,39,0,0,0,0,6,0,0,0,,,,,,,,,,0.534722222,0.314814815,0.537037037,0.925925926,0.375,0.5,0.5,0.3125,1
416,Keith Molesworth,1953,48,0,8,0,0,1,0,0,0,,,,,,,,,,,,,,,0,0,0.25,0
417,Ken Huffine,1920,23,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0
418,Ken Meyer,1977,51,0,5,0,0,5,4,0,0,0.802962963,0.761481481,0.801851852,,,,,,,0.464285714,0.131111111,0.573333333,0.556296296,0.708333333,0,0,0.357142857,0
419,Ken Whisenhunt,2007,45,0,2,0,0,7,3,0,0,0.623655914,0.688172043,0.602150538,,,,,,,0.3125,0.35483871,0.258064516,0.580645161,0.166666667,0,0,0.53125,2
420,Ken Whisenhunt,2014,52,1,2,0,0,7,4,6,1,0.685483871,0.677419355,0.629032258,,,,0.338709677,0.365591398,0.333333333,0.40625,0.451612903,0.274193548,0.258064516,0.5,0,0,0.133928571,0
421,Kevin Gilbride,1997,46,0,5,3,5,0,8,0,0,0.703384419,0.623563218,0.349616858,,,,,,,0.53125,0.551724138,0.379310345,0.310344828,0.625,0.5,0,0.291666667,0
424,Lane Kiffin,2007,32,0,4,2,0,1,0,0,0,,,,,,,,,,0.1875,0.225806452,0.096774194,0.225806452,0,0,0,0.25,0
425,Larry Wilson,1979,41,0,0,0,0,0,0,0,0,,,,,,,,,,0.732142857,0.685185185,0.907407407,0.944444444,1,1,0.5,0.666666667,0
426,Leeman Bennett,1977,39,0,0,1,0,7,0,0,0,,,,,,,,,,0.285714286,0.325185185,0.275555556,0.138518519,0.416666667,0,0,0.53125,2
427,Leeman Bennett,1985,47,1,0,1,0,7,0,6,0,,,,,,,0.462962963,0.49382716,0.685185185,0.25,0.407407407,0.166666667,0.222222222,0.25,0,0,0.125,0
428,Lenny Sachs,1926,29,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0
429,Leo Lyons,1923,31,0,0,0,0,0,0,0,0,,,,,,,,,,0.25,1,0.392647059,1,0.363235294,,,0,0
430,Les Steckel,1984,38,0,0,0,0,6,0,0,0,,,,,,,,,,0.527777778,0.87037037,0.37037037,0.37037037,0.5,0.5,0.5,0.1875,0
431,Leslie Frazier,2010,51,0,2,0,9,6,6,0,0,,,,0.564516129,0.483870968,0.553763441,,,,0.6875,0.516129032,0.774193548,0.822580645,1,1,0.5,0.34375,1
432,Lindy Infante,1988,48,0,0,5,0,3,4,0,0,0.833333333,0.898148148,0.962962963,,,,,,,0.308333333,0.388888889,0.148148148,0.333333333,0.375,0,0,0.4375,1
433,Lindy Infante,1996,56,1,0,5,0,3,5,4,1,0.72183908,0.808173691,0.949680715,,,,0.388888889,0.287037037,0.259259259,0.53125,0.581736909,0.570881226,0.224137931,0.625,0.5,1,0.375,0
434,Lisle Blackbourn,1954,55,0,2,0,4,0,0,0,0,,,,,,,,,,0.354166667,0.227272727,0.318181818,0.454545455,0.2,0,0,0.416666667,1
435,Lone Star Dietz,1933,49,0,0,0,14,0,0,0,0,,,,,,,,,,0.5,0,0.428571429,0.142857143,0.571428571,0,0,0.5,0
436,Lou Holtz,1976,39,0,9,0,7,0,0,0,0,,,,,,,,,,0.357142857,0.18,0.22,0.22,0.25,0,0,0.230769231,0
437,Lou Mahrt,1927,23,0,0,0,0,0,0,0,0,,,,,,,,,,0.15625,1,0.176691729,1,0.248120301,,,0.1875,0
438,Lou Rymkus,1960,41,0,1,0,0,6,0,0,0,,,,,,,,,,,,,,,0,0,0.507142857,0
439,Lou Saban,1960,39,0,0,0,7,0,0,0,0,,,,,,,,,,0.3125,0.5,0.181818182,0.090909091,0.3,0,0,0.378571429,0
440,Lou Saban,1962,41,1,0,0,7,0,0,2,0,,,,,,,0.634615385,0.71474359,0.836538462,0.410714286,0.642857143,0.5,0.5,0.166666667,0,0,0.535714286,1
441,Lou Saban,1967,46,2,0,0,8,0,0,6,1,,,,,,,0.616300366,0.714438339,0.683608059,0.285714286,0.142857143,0.071428571,0.357142857,0,0,0,0.285714286,2
442,Lou Saban,1972,51,3,0,0,8,0,0,11,1,,,,,,,0.513133533,0.527117882,0.570755911,0.160714286,0,0.06,0.28,0.125,0,0,0.482142857,2
443,Lovie Smith,2004,46,0,13,0,0,5,3,0,0,,,,0.687455197,0.524731183,0.685304659,,,,0.34375,0.225806452,0.225806452,0.14516129,0.333333333,0,0,0.5,3
444,Lovie Smith,2014,56,1,13,0,0,5,3,9,0,,,,0.687455197,0.524731183,0.685304659,0.283154122,0.559139785,0.637992832,0.34375,0.725806452,0.306451613,0.209677419,0,0,0,0.25,0
445,Luby DiMeolo,1934,31,0,0,0,0,0,0,0,0,,,,,,,,,,0.363636364,0,0,0.111111111,0,0,0,0.166666667,0
446,Lud Wray,1932,38,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,0,0,0.444444444,0
447,Lud Wray,1933,39,1,0,0,1,0,0,1,0,,,,,,,0.142857143,0.428571429,0,,,,,,0,0,0.376262626,1
448,Luke Johnsos,1942,37,0,0,0,0,0,0,0,0,,,,,,,,,,0.818181818,0.944444444,0.944444444,0.944444444,1,1,1.5,0.925,1
449,Mac Speedie,1964,44,0,0,0,0,4,0,0,0,,,,,,,,,,0.339285714,0.071428571,0.214285714,0.357142857,0.333333333,0,0,0.267857143,1
450,Mal Stevens,1946,46,0,1,0,13,0,0,0,0,,,,,,,,,,,,,,,,,0.25,0
451,Marc Trestman,2013,57,0,2,2,0,8,8,0,0,0.543695155,0.528510588,0.527912701,,,,,,,0.5625,0.822580645,0.677419355,0.35483871,0.333333333,0,0,0.40625,0
452,Marion Campbell,1975,46,0,0,0,0,7,6,0,0,,,,0.631111111,0.564444444,0.633333333,,,,0.428571429,0.34,0.36,0.38,0.333333333,0,0,0.242857143,0
453,Marion Campbell,1983,54,1,0,0,0,7,12,2,1,,,,0.670493827,0.671111111,0.64691358,0.138518519,0.275555556,0.325185185,0.479166667,0.777777778,0.777777778,0.62962963,0.375,0.5,0,0.359375,1
454,Marion Campbell,1987,58,2,0,0,0,7,13,5,1,,,,0.678746439,0.682165242,0.637037037,0.225777778,0.273185185,0.293037037,0.359375,0.648148148,0.240740741,0.407407407,0.166666667,0,0,0.25625,1
455,Marty Brill,1931,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.475,1,0.518181818,1,0.522727273,,,0.5,0
456,Marty Feldman,1961,39,0,4,0,1,1,0,0,0,,,,,,,,,,0.428571429,0.285714286,0.142857143,0.285714286,0.333333333,0,0,0.083333333,0
457,Marty Mornhinweg,2001,39,0,5,3,0,2,4,0,0,0.805172414,0.731609195,0.737068966,,,,,,,0.53125,0.816666667,0.45,0.266666667,0.375,0.5,0,0.15625,0
458,Marty Schottenheimer,1985,42,0,0,0,0,4,6,0,0,,,,0.512345679,0.462962963,0.432098765,,,,0.4375,0.351851852,0.444444444,0.722222222,0.5,0,0,0.625,1
459,Marty Schottenheimer,1989,46,1,0,0,0,4,6,4,0,,,,0.512345679,0.462962963,0.432098765,0.657407407,0.703703704,0.518518519,0.273958333,0.259259259,0.166666667,0.203703704,0,0,0,0.609375,3
460,Marty Schottenheimer,2001,58,2,0,0,0,4,6,14,0,,,,0.512345679,0.462962963,0.432098765,0.656540777,0.717478562,0.724137931,0.5625,0.7,0.633333333,0.75,0.75,0.5,0.5,0.5,0
461,Marty Schottenheimer,2002,59,3,0,0,0,4,6,15,0,,,,0.512345679,0.462962963,0.432098765,0.63054917,0.694091103,0.720306513,0.1875,0.3,0.35,0.533333333,0,0,0,0.375,2
462,Marv Levy,1978,53,0,0,0,11,4,0,0,0,,,,,,,,,,0.25,0.685185185,0.148148148,0.166666667,0.125,0,0,0.34375,2
463,Marv Levy,1986,61,1,0,0,11,4,0,5,1,,,,,,,0.266666667,0.4,0.748148148,0.125,0.148148148,0.018518519,0.111111111,0,0,0,0.376190476,3
464,Marvin Lewis,2003,45,0,11,0,0,4,7,0,0,,,,0.602749086,0.579098469,0.464473754,,,,0.25,0.148924731,0.1,0.475806452,0,0,0,0.5,3
467,Matt Patricia,2018,44,0,2,0,0,6,6,0,0,,,,0.440860215,0.801075269,0.564516129,,,,0.5625,0.629032258,0.483870968,0.338709677,0.666666667,0.5,0,0.296875,1
468,Max Hicks,1921,29,0,0,0,0,0,0,0,0,,,,,,,,,,0.285714286,1,0.076923077,1,0.230769231,,,0.3,0
469,Mel Doherty,1921,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.25,0
470,Mel Hein,1947,38,0,0,0,2,0,0,0,0,,,,,,,,,,0.571428571,0.428571429,0.571428571,0.571428571,0.333333333,,,0.666666667,0
471,Mel Tucker,2011,39,0,5,1,0,3,3,0,0,,,,0.204301075,0.311827957,0.47311828,,,,0.46875,0.322580645,0.241935484,0.306451613,0.333333333,0,0,0.4,0
472,Mike Ditka,1982,43,0,0,0,0,9,0,0,0,,,,,,,,,,0.40625,0.37037037,0.388888889,0.296296296,0.25,0,0,0.416666667,3
473,Mike Ditka,1997,58,1,0,0,0,9,0,11,0,,,,,,,0.740740741,0.666666667,0.535353535,0.3125,0.431034483,0.206896552,0.224137931,0,0,0,0.375,1
474,Mike Getto,1942,37,0,12,0,0,0,0,0,0,,,,,,,,,,0.681818182,0.666666667,0.666666667,0.611111111,0.75,,,0.272727273,0
475,Mike Holmgren,1992,44,0,4,1,0,3,3,0,0,0.962962963,0.888888889,0.716049383,,,,,,,0.3125,0.111111111,0.222222222,0.222222222,0.25,0,0,0.5625,2
476,Mike Holmgren,1999,51,1,4,1,0,3,3,7,0,0.962962963,0.888888889,0.716049383,,,,0.761357417,0.824484583,0.50063857,0.5,0.586206897,0.620689655,0.482758621,0.5,0,0,0.46875,3
477,Mike Holovak,1961,42,0,2,0,9,1,0,0,0,,,,,,,,,,0.208333333,0.303030303,0.041666667,0,0.1,0,0,0.755952381,3
478,Mike Holovak,1976,57,1,2,0,9,5,0,8,1,,,,,,,0.71043956,0.723214286,0.696932234,0.357142857,0.18,0.22,0.22,0.25,0,0,0,0
479,Mike Martz,2000,49,0,3,5,0,5,1,0,0,1,1,0.6,,,,,,,0.53125,0.418390805,0.586206897,0.637931034,0.5,0.5,1.5,0.75,2
480,Mike McCarthy,2006,43,0,1,0,0,7,6,0,0,0.507526882,0.57688172,0.483870968,,,,,,,0.4375,0.096774194,0.532258065,0.806451613,0.5,0.5,0,0.65625,3
481,Mike McCormack,1973,43,0,0,0,0,7,0,0,0,,,,,,,,,,0.321428571,0.5,0.16,0.12,0.25,0,0,0.446428571,1
482,Mike McCormack,1980,50,1,0,0,0,11,0,3,1,,,,,,,0.306666667,0.386666667,0.72,0.3125,0.314814815,0.092592593,0.203703704,0,0,0,0.28125,0
483,Mike McCormack,1982,52,2,0,0,0,11,0,5,1,,,,,,,0.265481481,0.313481481,0.565333333,0.3125,0.574074074,0.185185185,0.259259259,0,0,0,0.571428571,0
484,Mike McCoy,2013,41,0,0,0,0,9,4,0,0,0.588709677,0.5,0.516129032,,,,,,,0.46875,0.403225806,0.596774194,0.532258065,0.666666667,0,0,0.5625,1
485,Mike Mularkey,2004,43,0,1,0,0,7,3,0,0,0.708960573,0.664516129,0.56953405,,,,,,,0.4375,0.080645161,0.387096774,0.548387097,0.166666667,0,0,0.4375,0
486,Mike Mularkey,2012,51,1,1,0,0,8,8,2,1,0.636827957,0.636290323,0.693413978,,,,0.387096774,0.5,0.709677419,0.40625,0.387096774,0.225806452,0.193548387,0.5,0,0,0.125,0
487,Mike Mularkey,2016,55,2,1,0,0,10,8,3,1,0.636827957,0.636290323,0.693413978,,,,0.258064516,0.344086022,0.591397849,0.15625,0.096774194,0.048387097,0.161290323,0,0,0,0.5625,0
488,Mike Munchak,2011,51,0,0,0,0,17,0,0,0,,,,,,,,,,0.4375,0.387096774,0.435483871,0.225806452,0.166666667,0,0,0.46875,1
489,Mike Nixon,1959,48,0,0,0,0,9,0,0,0,,,,,,,,,,0.416666667,0.545454545,0.5,0.272727273,0.4,0,0,0.208333333,0
490,Mike Nixon,1965,54,1,0,0,0,13,0,2,1,,,,,,,0,0.041666667,0.303030303,0.482142857,0.5,0.346153846,0.384615385,0.333333333,0,0,0.142857143,0
491,Mike Nolan,2005,46,0,5,0,0,7,11,0,0,,,,0.545567653,0.606440752,0.672156867,,,,0.28125,0.467741935,0.306451613,0.451612903,0.166666667,0,0,0.34375,1
492,Mike Palm,1933,34,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5,0
493,Mike Pettine,2014,48,0,0,0,0,4,5,0,0,,,,0.858064516,0.6,0.741935484,,,,0.28125,0.435483871,0.209677419,0.322580645,0,0,0,0.3125,0
494,Mike Riley,1999,46,0,5,6,2,0,0,0,0,,,,,,,,,,0.28125,0.086206897,0.068965517,0.379310345,0,0,0,0.28125,1
495,Mike Shanahan,1988,36,0,1,6,0,1,3,0,0,0.703703704,0.814814815,0.728395062,,,,,,,0.416666667,0.296296296,0.5,0.87037037,0.25,0,0,0.34375,0
496,Mike Shanahan,1995,43,1,1,6,0,2,7,2,1,0.80952381,0.862433862,0.777777778,,,,0.351851852,0.462962963,0.518518519,0.5,0.425925926,0.592592593,0.518518519,0.375,0.5,0,0.65625,3
497,Mike Shanahan,2010,58,2,1,6,0,2,7,16,1,0.80952381,0.862433862,0.777777778,,,,0.759482501,0.66675756,0.540250484,0.375,0.306451613,0.290322581,0.548387097,0,0,0,0.34375,1
498,Mike Sherman,2000,46,0,13,1,0,2,1,0,0,0.266666667,0.633333333,0.4,,,,,,,0.59375,0.401149425,0.663218391,0.698275862,0.5,0.5,0,0.65625,2
499,Mike Singletary,2009,51,0,0,0,0,6,0,0,0,,,,,,,,,,0.375,0.048387097,0.193548387,0.14516129,0.5,0,0,0.416666667,0
500,Mike Smith,2008,49,0,5,11,0,4,5,0,0,,,,0.793548387,0.741935484,0.490322581,,,,0.34375,0.741935484,0.209677419,0.338709677,0.166666667,0,0,0.625,2
501,Mike Tice,2001,42,0,0,0,0,5,0,0,0,,,,,,,,,,0.65625,0.15,0.633333333,0.566666667,0.875,1,1,0.1875,2
502,Mike Tomlin,2007,35,0,5,0,0,5,1,0,0,,,,0.774193548,0.580645161,0.935483871,,,,0.59375,0.451612903,0.774193548,0.870967742,0.5,0.5,2,0.6875,3
504,Mike White,1995,59,0,6,8,14,7,0,0,0,,,,,,,,,,0.59375,0.296296296,0.425925926,0.592592593,0.625,0.5,0.5,0.46875,0
506,Milan Creighton,1935,27,0,0,0,0,0,0,0,0,,,,,,,,,,0.295454545,0.411111111,0.366666667,0.361111111,0.2,0,0,0.4375,1
507,Monte Clark,1976,39,0,0,0,0,5,1,0,0,0.6,0.92,0.64,,,,,,,0.392857143,0.22,0.46,0.52,0.666666667,0,0,0.571428571,0
508,Monte Clark,1978,41,1,0,0,0,5,1,1,0,0.6,0.92,0.64,,,,0.592592593,0.666666667,0.222222222,0.428571429,0.703703704,0.444444444,0.481481481,0.416666667,0,0,0.28125,2
509,Ned Mathews,1946,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5,0
510,Neill Armstrong,1978,52,0,0,0,0,3,7,0,0,,,,0.777777778,0.845502646,0.643809524,,,,0.571428571,0.740740741,0.481481481,0.574074074,0.708333333,0.5,0,0.53125,1
511,Nelson Talbot,1920,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.583333333,0
512,Nick Saban,2005,54,0,8,5,11,2,4,0,0,,,,0.564814815,0.648148148,0.481481481,,,,0.4375,0.403225806,0.419354839,0.322580645,0.333333333,0,0,0.46875,0
513,Nick Skorich,1961,40,0,0,0,1,7,0,0,0,,,,,,,,,,0.708333333,0.912878788,0.598484848,0.435606061,0.9,0.5,0.5,0.482142857,1
514,Nick Skorich,1971,50,1,0,0,1,11,3,3,1,0.808888889,0.751111111,0.586666667,,,,0.358974359,0.384615385,0.153846154,0.625,0.453333333,0.646666667,0.52,0.833333333,0.5,0.5,0.678571429,1
515,Norb Hecker,1966,39,0,0,0,0,7,0,0,0,,,,,,,,,,,,,,,0,0,0.160714286,1
516,Norm Barry,1925,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.608333333,1,0.767801858,1,0.6625387,0,0,0.639880952,0
517,Norm Van Brocklin,1961,35,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.196428571,2
518,Norm Van Brocklin,1968,42,1,0,0,0,0,0,6,0,,,,,,,0.450549451,0.340659341,0.421245421,0.160714286,0.14047619,0.035714286,0,0.071428571,0,0,0.305194805,2
519,Norv Turner,1994,42,0,8,1,0,6,3,0,0,0.827160494,0.901234568,0.87654321,,,,,,,0.40625,0.722222222,0.37037037,0.351851852,0.25,0.5,0.5,0.28125,2
